bucket_id,ts,side,pred_long,pred_short,gap,variant,window,outcome,whipsaw,O.06,O.12,O.24,O.18,O.23
17669,1782921611,short,36.41,39.74,3.33,W-STAT,holdout,SL,0,,1.4195,0.5430,0.2715,530.1690
17670,1782921631,short,36.54,39.66,3.12,W-STAT,holdout,SL,0,,1.5116,0.3623,0.1812,244.7240
17671,1782921672,short,36.28,39.81,3.53,W-STAT,holdout,SL,0,,1.5379,0.3106,0.1553,130.3230
17672,1782921746,short,36.53,39.72,3.18,W-STAT,holdout,SL,0,,1.5379,0.3106,0.1553,130.3230
17673,1782921805,short,36.73,39.51,2.77,W-STAT,holdout,SL,0,,1.4721,0.4398,0.2199,130.3230
17674,1782921872,short,36.69,39.83,3.15,W-STAT,holdout,SL,0,,1.6435,0.1037,0.0518,0.0000
17675,1782921936,short,36.67,39.69,3.01,W-STAT,holdout,SL,0,,1.5907,0.1554,0.0777,0.0000
17676,1782922041,short,37.23,39.11,1.88,W-STAT,holdout,SL,0,,1.3537,0.4393,0.2196,633.8060
17677,1782922080,short,37.20,39.25,2.05,W-STAT,holdout,SL,0,,1.2881,0.5681,0.2841,870.6690
17678,1782922152,short,36.94,39.50,2.57,W-STAT,holdout,SL,0,,1.3406,0.4651,0.2325,633.8060
17679,1782922195,short,36.34,40.06,3.72,W-STAT,holdout,SL,0,,1.4326,0.2845,0.1422,163.4760
17680,1782922266,short,36.63,39.69,3.06,W-STAT,holdout,SL,0,,1.3932,0.3619,0.1809,163.4760
17681,1782922325,short,36.97,39.35,2.38,W-STAT,holdout,SL,0,,1.3012,0.5424,0.2712,625.9620
17682,1782922415,short,36.73,39.60,2.87,W-STAT,holdout,SL,0,,1.3669,0.4135,0.2067,429.7920
17683,1782922578,short,36.90,39.52,2.61,W-STAT,holdout,SL,0,,1.4721,0.0259,0.0129,0.0000
17684,1782922659,short,37.18,39.04,1.85,W-STAT,holdout,SL,0,,1.2226,0.5677,0.2839,411.1520
17685,1782922703,short,37.32,39.13,1.81,W-STAT,holdout,SL,0,,1.3275,0.3617,0.1808,328.3090
17686,1782922742,short,36.96,39.28,2.31,W-STAT,holdout,SL,0,,1.2750,0.4648,0.2324,328.3090
17687,1782922789,short,37.13,39.06,1.93,W-STAT,holdout,SL,1,,1.1440,0.7220,0.3610,328.3090
17688,1782922851,short,36.73,39.28,2.55,W-STAT,holdout,SL,0,,1.3406,0.3359,0.1679,266.3160
17689,1782922926,short,36.75,39.32,2.57,W-STAT,holdout,SL,0,,1.4326,0.1552,0.0776,0.0000
17690,1782923006,short,36.75,39.29,2.54,W-STAT,holdout,SL,0,,1.5614,0.1810,0.0905,111.0470
17691,1782923118,short,36.18,39.87,3.69,W-STAT,holdout,SL,0,,1.5746,0.0000,0.0000,0.0000
17692,1782923176,short,36.72,39.42,2.70,W-STAT,holdout,SL,0,,1.2464,0.1289,0.0644,0.0000
17693,1782923203,short,36.78,39.43,2.65,W-STAT,holdout,SL,0,,1.1549,0.1030,0.0515,0.0000
17694,1782923229,short,36.18,39.97,3.79,W-STAT,holdout,SL,0,,1.1288,0.0000,0.0000,0.0000
17695,1782923243,short,36.39,39.79,3.41,W-STAT,holdout,SL,0,,1.0244,0.0257,0.0129,0.0000
17696,1782923244,short,36.64,39.18,2.54,W-STAT,holdout,SL,1,,0.8943,0.1798,0.0899,8.9160
17697,1782923253,short,36.69,39.80,3.11,W-STAT,holdout,SL,0,,0.9333,0.0257,0.0128,0.0000
17698,1782923255,short,37.00,39.14,2.14,W-STAT,holdout,SL,1,,0.7256,0.0256,0.0128,0.0000
17699,1782923255,short,36.87,39.15,2.28,W-STAT,holdout,TP,0,1.6230,,,,
17700,1782923255,short,37.21,38.86,1.65,W-STAT,holdout,TP,0,1.6355,,,,
17701,1782923255,short,36.62,39.01,2.39,W-STAT,holdout,TP,0,1.5980,,,,
17702,1782923256,short,36.54,39.48,2.94,W-STAT,holdout,TP,0,1.5479,,,,
17703,1782923258,short,36.71,39.35,2.64,W-STAT,holdout,TP,0,1.5228,,,,
17704,1782923266,short,36.99,39.22,2.23,W-STAT,holdout,TP,0,1.4349,,,,
17705,1782923279,short,37.04,39.10,2.07,W-STAT,holdout,TP,0,1.3343,,,,
17706,1782923289,short,37.29,38.99,1.69,W-STAT,holdout,TP,0,1.3972,,,,
17707,1782923310,short,37.04,39.25,2.21,W-STAT,holdout,TP,0,1.2334,,,,
17708,1782923350,short,36.73,39.49,2.75,W-STAT,holdout,TP,0,1.1197,,,,
17709,1782923387,short,36.27,39.98,3.71,W-STAT,holdout,TP,0,1.0565,,,,
17710,1782923440,short,36.55,39.58,3.03,W-STAT,holdout,TP,0,1.0818,,,,
17711,1782923483,short,36.66,39.62,2.97,W-STAT,holdout,TP,0,1.0058,,,,
17712,1782923529,short,36.93,39.24,2.31,W-STAT,holdout,TP,0,1.0691,,,,
17713,1782923555,short,36.82,39.32,2.50,W-STAT,holdout,TP,0,0.9804,,,,
17714,1782923664,short,36.32,39.98,3.65,W-STAT,holdout,TP,0,0.8534,,,,
17715,1782923814,short,36.29,40.14,3.85,W-STAT,holdout,TP,0,0.8534,,,,
17716,1782923926,short,36.52,39.94,3.42,W-STAT,holdout,TP,0,0.7516,,,,
17717,1782924018,short,36.52,39.75,3.23,W-STAT,holdout,TP,0,0.7134,,,,
17718,1782924163,short,36.68,39.71,3.03,W-STAT,holdout,TP,0,0.7644,,,,
17719,1782924258,short,37.11,39.26,2.15,W-STAT,holdout,TP,0,0.8407,,,,
17720,1782924399,short,37.22,39.32,2.10,W-STAT,holdout,TP,0,0.7389,,,,
17721,1782924521,short,37.20,39.30,2.10,W-STAT,holdout,TP,0,0.6879,,,,
17722,1782924566,short,36.83,39.69,2.86,W-STAT,holdout,TP,0,0.5601,,,,
17723,1782924630,short,36.67,39.85,3.18,W-STAT,holdout,TP,0,0.5601,,,,
17724,1782924747,short,36.92,39.47,2.55,W-STAT,holdout,TP,0,0.4961,,,,
17725,1782924807,short,36.07,40.12,4.05,W-STAT,holdout,TP,0,0.3936,,,,
17726,1782924825,short,36.29,39.75,3.47,W-STAT,holdout,TP,0,0.3807,,,,
17727,1782924862,short,36.33,39.81,3.48,W-STAT,holdout,SL,1,,1.8122,0.9330,0.4665,1018.9620
17728,1782924885,short,36.11,40.06,3.95,W-STAT,holdout,SL,1,,1.8255,0.9072,0.4536,996.5140
17729,1782924900,short,35.88,40.22,4.34,W-STAT,holdout,SL,1,,1.8387,0.8814,0.4407,980.9590
17730,1782924910,short,36.06,40.08,4.02,W-STAT,holdout,SL,1,,1.9049,0.7523,0.3761,677.2340
17731,1782924918,short,36.19,39.79,3.60,W-STAT,holdout,SL,1,,1.9182,0.7264,0.3632,668.4630
17732,1782924934,short,36.30,39.96,3.66,W-STAT,holdout,SL,0,,2.0775,0.4157,0.2079,224.2850
17733,1782924946,short,35.67,40.41,4.74,W-STAT,holdout,SL,0,,2.1441,0.1560,0.0780,29.9630
17734,1782924976,short,35.65,40.38,4.73,W-STAT,holdout,SL,0,,2.2107,0.0260,0.0130,0.0000
17735,1782925003,short,35.71,40.23,4.52,W-STAT,holdout,SL,0,,2.1441,0.0000,0.0000,0.0000
17736,1782925027,short,35.98,39.72,3.75,W-STAT,holdout,SL,0,,2.0244,0.5194,0.2597,354.5330
17737,1782925102,short,36.47,39.50,3.03,W-STAT,holdout,SL,1,,1.9049,0.7523,0.3761,559.6010
17738,1782925182,short,36.31,39.75,3.43,W-STAT,holdout,SL,1,,1.9580,0.6488,0.3244,479.6930
17739,1782925269,short,36.79,39.13,2.34,W-STAT,holdout,SL,1,,1.9049,0.7523,0.3761,479.6930
17740,1782925384,short,36.63,39.53,2.90,W-STAT,holdout,SL,0,,2.0377,0.4935,0.2468,239.6300
17741,1782925411,short,35.84,40.34,4.49,W-STAT,holdout,SL,0,,2.1175,0.3379,0.1690,44.3010
17742,1782925456,short,36.13,40.19,4.06,W-STAT,holdout,SL,0,,2.1841,0.1821,0.0910,0.0000
17743,1782925539,short,36.81,39.56,2.75,W-STAT,holdout,SL,0,,2.1042,0.3379,0.1689,0.0000
17744,1782925623,short,36.91,39.46,2.56,W-STAT,holdout,SL,0,,2.0775,0.1039,0.0520,0.0000
17745,1782925748,short,36.69,39.30,2.61,W-STAT,holdout,SL,0,,1.9978,0.0260,0.0130,0.0000
17746,1782925801,short,36.44,39.63,3.19,W-STAT,holdout,SL,0,,1.8652,0.1556,0.0778,80.3060
17747,1782925881,short,36.42,39.69,3.27,W-STAT,holdout,SL,0,,1.9049,0.0778,0.0389,0.0000
17748,1782925994,short,36.70,39.59,2.89,W-STAT,holdout,SL,0,,1.7593,0.2072,0.1036,123.6830
17749,1782926106,short,36.27,39.70,3.44,W-STAT,holdout,SL,0,,1.7329,0.2072,0.1036,123.6830
17750,1782926170,short,36.54,39.50,2.96,W-STAT,holdout,SL,0,,1.6273,0.4139,0.2070,123.6830
17751,1782926293,short,36.52,39.64,3.12,W-STAT,holdout,SL,0,,1.7990,0.0000,0.0000,0.0000
17752,1782926355,short,36.69,39.29,2.61,W-STAT,holdout,SL,0,,1.5483,0.0000,0.0000,0.0000
17753,1782926377,short,36.93,39.36,2.43,W-STAT,holdout,SL,0,,1.4431,0.1291,0.0646,0.0000
17754,1782926377,short,36.50,39.33,2.83,W-STAT,holdout,SL,0,,1.3905,0.2323,0.1161,42.4300
17755,1782926418,short,36.84,39.50,2.66,W-STAT,holdout,SL,1,,1.2988,0.3868,0.1934,162.7590
17756,1782926428,short,36.61,39.43,2.82,W-STAT,holdout,SL,1,,1.1679,0.6438,0.3219,195.7310
17757,1782926471,short,36.90,39.31,2.41,W-STAT,holdout,SL,0,,1.4168,0.1549,0.0774,0.0000
17758,1782926591,short,36.84,39.27,2.42,W-STAT,holdout,SL,0,,1.3512,0.0258,0.0129,0.0000
17759,1782926624,short,36.63,39.33,2.70,W-STAT,holdout,SL,1,,1.2202,0.0000,0.0000,0.0000
17760,1782926631,short,36.60,39.28,2.67,W-STAT,holdout,TP,0,1.1703,,,,
17761,1782926652,short,37.00,39.32,2.32,W-STAT,holdout,TP,0,1.1450,,,,
17762,1782926669,short,36.66,39.33,2.66,W-STAT,holdout,TP,0,1.1703,,,,
17763,1782926729,short,37.06,39.49,2.43,W-STAT,holdout,TP,0,1.1197,,,,
17764,1782926783,short,37.24,39.26,2.02,W-STAT,holdout,TP,0,1.1703,,,,
17765,1782926850,short,37.06,39.34,2.28,W-STAT,holdout,TP,0,1.0944,,,,
17766,1782926952,short,36.36,39.90,3.53,W-STAT,holdout,TP,0,0.9677,,,,
17767,1782927030,short,36.23,40.05,3.83,W-STAT,holdout,TP,0,0.9677,,,,
17768,1782927065,short,37.97,38.77,0.80,W-STAT,holdout,TP,0,1.0818,,,,
17769,1782927155,short,37.60,39.10,1.50,W-STAT,holdout,TP,0,0.9804,,,,
17770,1782927200,short,37.22,39.18,1.96,W-STAT,holdout,SL,1,,1.2988,0.0774,0.0387,0.0000
17771,1782927252,short,36.78,39.54,2.76,W-STAT,holdout,SL,1,,1.2333,0.0515,0.0258,0.0000
17772,1782927329,short,37.04,39.55,2.51,W-STAT,holdout,SL,1,,1.2202,0.0000,0.0000,0.0000
17773,1782927420,short,37.30,39.29,1.99,W-STAT,holdout,TP,0,0.9804,,,,
17774,1782927443,short,37.32,39.18,1.86,W-STAT,holdout,TP,0,1.1703,,,,
17775,1782927536,short,37.08,39.61,2.52,W-STAT,holdout,TP,0,1.0438,,,,
17776,1782927630,short,36.86,39.79,2.93,W-STAT,holdout,TP,0,1.0185,,,,
17777,1782927731,short,37.20,39.54,2.33,W-STAT,holdout,TP,0,0.9424,,,,
17778,1782927959,short,37.59,39.25,1.65,W-STAT,holdout,TP,0,1.0691,,,,
17779,1782928025,short,37.61,39.12,1.51,W-STAT,holdout,TP,0,1.0944,,,,
17780,1782928164,short,37.29,39.30,2.01,W-STAT,holdout,TP,0,1.1703,,,,
17781,1782928293,short,37.15,39.47,2.32,W-STAT,holdout,TP,0,0.9931,,,,
17782,1782928404,short,37.32,39.03,1.70,W-STAT,holdout,TP,0,1.1450,,,,
17783,1782928447,short,36.42,39.90,3.48,W-STAT,holdout,TP,0,1.1577,,,,
17784,1782928651,short,36.42,39.80,3.38,W-STAT,holdout,TP,0,1.0311,,,,
17785,1782928716,short,35.31,40.78,5.47,W-STAT,holdout,TP,0,1.0311,,,,
17786,1782928814,short,35.74,40.33,4.59,W-STAT,holdout,TP,0,0.9931,,,,
17787,1782928912,short,35.96,40.31,4.35,W-STAT,holdout,TP,0,1.1197,,,,
17788,1782929029,short,36.24,39.94,3.70,W-STAT,holdout,TP,0,1.1197,,,,
17789,1782929088,short,35.65,40.60,4.95,W-STAT,holdout,TP,0,1.1324,,,,
17790,1782929104,short,36.04,40.22,4.18,W-STAT,holdout,TP,0,1.1956,,,,
17791,1782929225,short,36.06,40.14,4.08,W-STAT,holdout,TP,0,1.0311,,,,
17792,1782929295,short,35.99,40.00,4.00,W-STAT,holdout,TP,0,0.9170,,,,
17793,1782929389,short,35.25,40.63,5.38,W-STAT,holdout,TP,0,0.9043,,,,
17794,1782929409,short,35.31,40.42,5.11,W-STAT,holdout,TP,0,0.9297,,,,
17795,1782929421,short,35.90,40.21,4.30,W-STAT,holdout,SL,1,,1.3381,0.1548,0.0774,76.0920
17796,1782929497,short,35.88,40.20,4.33,W-STAT,holdout,SL,1,,1.3512,0.0774,0.0387,0.0000
17797,1782929577,short,36.21,39.87,3.66,W-STAT,holdout,TP,0,0.8916,,,,
17798,1782929700,short,36.01,40.08,4.07,W-STAT,holdout,TP,0,0.9931,,,,
17799,1782929842,short,36.05,40.25,4.20,W-STAT,holdout,TP,0,1.0058,,,,
17800,1782930005,short,36.43,39.72,3.28,W-STAT,holdout,TP,0,1.0944,,,,
17801,1782930318,short,36.38,39.89,3.51,W-STAT,holdout,TP,0,0.8789,,,,
17802,1782930527,short,36.14,39.88,3.74,W-STAT,holdout,TP,0,0.8407,,,,
17803,1782930567,short,35.26,40.68,5.42,W-STAT,holdout,TP,0,0.8153,,,,
17804,1782930652,short,35.92,40.28,4.36,W-STAT,holdout,SL,1,,1.4693,0.3100,0.1550,0.0000
17805,1782930704,short,35.97,40.30,4.33,W-STAT,holdout,TP,0,0.7644,,,,
17806,1782930892,short,36.30,39.69,3.39,W-STAT,holdout,TP,0,0.8916,,,,
17807,1782930926,short,36.15,39.92,3.78,W-STAT,holdout,TP,0,0.9170,,,,
17808,1782931006,short,35.96,40.10,4.15,W-STAT,holdout,TP,0,0.9931,,,,
17809,1782931109,short,35.74,40.43,4.69,W-STAT,holdout,TP,0,0.9170,,,,
17810,1782931150,short,35.43,40.52,5.10,W-STAT,holdout,TP,0,0.9677,,,,
17811,1782931263,short,35.59,40.45,4.86,W-STAT,holdout,TP,0,1.0185,,,,
17812,1782931467,short,35.86,40.00,4.14,W-STAT,holdout,TP,0,0.9931,,,,
17813,1782931592,short,36.02,39.75,3.73,W-STAT,holdout,TP,0,0.8662,,,,
17814,1782931642,short,35.89,40.19,4.30,W-STAT,holdout,SL,1,,1.5088,0.4134,0.2067,408.6490
17815,1782931682,short,35.95,40.03,4.08,W-STAT,holdout,TP,0,0.6368,,,,
17816,1782931819,short,36.45,39.30,2.85,W-STAT,holdout,TP,0,0.8026,,,,
17817,1782931964,short,36.20,39.82,3.61,W-STAT,holdout,TP,0,0.6368,,,,
17818,1782932025,short,35.57,40.48,4.90,W-STAT,holdout,SL,1,,1.5351,0.3619,0.1809,289.6560
17819,1782932099,short,36.27,39.86,3.59,W-STAT,holdout,SL,1,,1.6141,0.1811,0.0905,14.3100
17820,1782932233,short,36.08,39.88,3.80,W-STAT,holdout,SL,1,,1.6009,0.2069,0.1035,52.2090
17821,1782932262,short,35.33,40.48,5.14,W-STAT,holdout,SL,1,,1.6009,0.1810,0.0905,52.2090
17822,1782932276,short,35.29,40.36,5.08,W-STAT,holdout,SL,1,,1.6669,0.0000,0.0000,0.0000
17823,1782932314,short,35.54,40.22,4.68,W-STAT,holdout,SL,1,,1.6141,0.0517,0.0259,0.0000
17824,1782932372,short,35.26,40.34,5.07,W-STAT,holdout,SL,1,,1.5351,0.0775,0.0388,0.0000
17825,1782932529,short,35.85,39.98,4.13,W-STAT,holdout,TP,0,0.7771,,,,
17826,1782932606,short,35.74,40.01,4.27,W-STAT,holdout,TP,0,0.8916,,,,
17827,1782932848,short,35.67,40.03,4.36,W-STAT,holdout,TP,0,0.8026,,,,
17828,1782933023,short,35.85,39.76,3.91,W-STAT,holdout,TP,0,0.8534,,,,
17829,1782933124,short,35.58,40.02,4.44,W-STAT,holdout,TP,0,0.6623,,,,
17830,1782933296,short,35.68,39.99,4.31,W-STAT,holdout,TP,0,0.6623,,,,
17831,1782933407,short,35.56,40.02,4.46,W-STAT,holdout,TP,0,0.7516,,,,
17832,1782933448,short,35.89,39.67,3.78,W-STAT,holdout,TP,0,0.7516,,,,
17833,1782933560,short,35.91,39.80,3.88,W-STAT,holdout,TP,0,0.7516,,,,
17834,1782933596,short,35.51,40.21,4.71,W-STAT,holdout,TP,0,0.7771,,,,
17835,1782933751,short,35.66,40.03,4.37,W-STAT,holdout,TP,0,0.6623,,,,
17836,1782933942,short,35.73,40.33,4.60,W-STAT,holdout,TP,0,0.4833,,,,
17837,1782933954,short,35.85,40.10,4.26,W-STAT,holdout,TP,0,0.3293,,,,
17838,1782933954,short,35.40,40.12,4.72,W-STAT,holdout,SL,1,,1.9049,0.0259,0.0130,0.0000
17839,1782933959,short,35.56,40.00,4.44,W-STAT,holdout,TP,0,0.3293,,,,
17840,1782933992,short,34.81,40.77,5.96,W-STAT,holdout,SL,1,,1.8387,0.0259,0.0130,0.0000
17841,1782934090,short,34.90,40.57,5.67,W-STAT,holdout,TP,0,0.3550,,,,
17842,1782934104,short,35.16,40.42,5.26,W-STAT,holdout,TP,0,0.3550,,,,
17843,1782934188,short,35.03,40.57,5.53,W-STAT,holdout,TP,0,0.3293,,,,
17844,1782934250,short,35.61,39.86,4.25,W-STAT,holdout,TP,0,0.4833,,,,
17845,1782934251,short,35.69,39.63,3.94,W-STAT,holdout,TP,0,0.5985,,,,
17846,1782934287,short,35.82,39.77,3.96,W-STAT,holdout,TP,0,0.4449,,,,
17847,1782934422,short,35.52,40.10,4.58,W-STAT,holdout,TP,0,0.4833,,,,
17848,1782934490,short,35.40,40.04,4.63,W-STAT,holdout,TP,0,0.5345,,,,
17849,1782934515,short,35.83,39.98,4.15,W-STAT,holdout,TP,0,0.3807,,,,
17850,1782934573,short,35.81,39.90,4.09,W-STAT,holdout,TP,0,0.3550,,,,
17851,1782934630,short,36.00,39.57,3.57,W-STAT,holdout,TP,0,0.4705,,,,
17852,1782934694,short,35.62,39.91,4.29,W-STAT,holdout,TP,0,0.4961,,,,
17853,1782934865,short,36.06,39.87,3.81,W-STAT,holdout,TP,0,0.3679,,,,
17854,1782934925,short,35.84,39.98,4.15,W-STAT,holdout,TP,0,0.4192,,,,
17855,1782935131,short,36.02,40.03,4.01,W-STAT,holdout,TP,0,0.3807,,,,
17856,1782935179,short,35.59,40.17,4.58,W-STAT,holdout,TP,0,0.2650,,,,
17857,1782935180,short,35.72,39.89,4.17,W-STAT,holdout,TP,0,0.2264,,,,
17858,1782935272,short,35.79,40.07,4.28,W-STAT,holdout,TP,0,0.2779,,,,
17859,1782935400,short,35.45,40.29,4.84,W-STAT,holdout,TP,0,0.3165,,,,
17860,1782935450,short,36.01,39.73,3.72,W-STAT,holdout,TP,0,0.3422,,,,
17861,1782935501,short,35.83,40.08,4.25,W-STAT,holdout,TP,0,0.1362,,,,
17862,1782935528,short,35.42,40.47,5.06,W-STAT,holdout,TP,0,0.1104,,,,
17863,1782935572,short,35.37,40.66,5.29,W-STAT,holdout,TP,0,0.1362,,,,
17864,1782935641,short,35.58,40.36,4.78,W-STAT,holdout,TP,0,0.2007,,,,
17865,1782935700,short,35.68,40.38,4.71,W-STAT,holdout,TP,0,0.0975,,,,
17866,1782935717,short,35.27,40.81,5.55,W-STAT,holdout,TP,0,0.0846,,,,
17867,1782935795,short,34.89,41.39,6.51,W-STAT,holdout,TP,0,0.0587,,,,
17868,1782935803,short,34.84,40.96,6.11,W-STAT,holdout,TP,0,0.0329,,,,
17869,1782935814,short,35.10,40.81,5.71,W-STAT,holdout,SL,1,,2.1707,0.9623,0.4811,2060.6850
17870,1782935824,short,35.23,40.83,5.61,W-STAT,holdout,SL,1,,2.2641,0.7809,0.3905,1600.4020
17871,1782935846,short,34.76,41.03,6.27,W-STAT,holdout,SL,1,,2.2508,0.8069,0.4034,1654.6940
17872,1782935882,short,34.87,40.85,5.98,W-STAT,holdout,SL,1,,2.2508,0.8069,0.4034,1654.6940
17873,1782935898,short,35.12,40.48,5.36,W-STAT,holdout,SL,1,,2.2374,0.8328,0.4164,1839.4440
17874,1782935931,short,34.82,40.98,6.16,W-STAT,holdout,SL,1,,2.2908,0.7291,0.3645,1432.9340
17875,1782935953,short,35.45,40.32,4.87,W-STAT,holdout,SL,1,,2.1574,0.9882,0.4941,2009.6460
17876,1782935967,short,34.84,40.67,5.83,W-STAT,holdout,TP,0,0.0200,,,,
17877,1782935972,short,35.11,40.49,5.38,W-STAT,holdout,SL,1,,2.2107,0.8846,0.4423,1857.5290
17878,1782935983,short,35.14,40.35,5.21,W-STAT,holdout,TP,0,0.0070,,,,
17879,1782935999,short,35.27,40.19,4.92,W-STAT,holdout,TP,0,0.0717,,,,
17880,1782936016,short,35.55,40.17,4.62,W-STAT,holdout,TP,0,0.0975,,,,
17881,1782936055,short,35.27,40.59,5.32,W-STAT,holdout,SL,1,,2.2508,0.8069,0.4034,1621.8850
17882,1782936110,short,35.12,40.80,5.68,W-STAT,holdout,SL,0,,2.3576,0.5993,0.2996,1006.2370
17883,1782936127,short,35.48,40.48,5.00,W-STAT,holdout,SL,1,,2.3443,0.6252,0.3126,1084.8740
17884,1782936138,short,35.51,40.49,4.98,W-STAT,holdout,SL,1,,2.3042,0.7031,0.3516,1213.3330
17885,1782936167,short,36.08,40.13,4.05,W-STAT,holdout,SL,0,,2.3844,0.5473,0.2737,847.7940
17886,1782936214,short,35.96,40.16,4.20,W-STAT,holdout,SL,1,,2.2641,0.7809,0.3905,1455.8130
17887,1782936294,short,35.66,40.29,4.63,W-STAT,holdout,SL,1,,2.2775,0.7550,0.3775,1321.1540
17888,1782936362,short,35.56,40.23,4.68,W-STAT,holdout,SL,1,,2.3443,0.6252,0.3126,1056.5770
