ts,bucket_id,P1.01,P1.02,P1.03,P1.04,P1.05,P1.06,P1.07,P1.08,P1.09,P1.10,P1.11,P2.01,P2.02,P2.03,P2.04,P2.05,P2.06,P2.07,P2.08,P2.09,P2.10,P2.11,P3.01,P3.02,P3.03,P3.04,P3.05,P3.06,P3.07,P3.08,P3.09,P3.10,P4.01,P4.02,P4.03,P4.04,P4.05,P4.09,P4.10,S.01,S.02,S.03,S.04,S.05,S.06,S.07,S.08,S.09,S.10,S.11,S.12,S.13,S.14,p5_up,p5_dn,p5_spr,p6_up,p6_dn,p6_spr,p7_up,p7_dn,p7_spr,phase_dom_up,phase_dom_dn,p9_bull,p9_bear,p9_sum,p0_bull,p0_bear,p0_sum,cross1_level,cross1_dir,cross1_ago,cross2_level,cross2_dir,cross2_ago,leg1_long,leg1_short,leg2_long,leg2_short,leg3_long,leg3_short,leg4_long,leg4_short,fire_long,fire_short,fwd30_mfe,fwd30_mae,fwd30_end
1782886952.708,16562,84.40961072183455,15.59038927816545,68.8192214436691,bear,37126.62394758743,6857.258491979485,0.1956699693086709,-0.012630734072393143,10,3,100.0,12.951812221557041,87.04818777844297,74.09637555688593,bear,18365.956508020514,74975.41495694644,0.41524536436440984,-0.013290216278346801,1,0,50.0,37.091591821087256,62.908408178912744,25.816816357825488,seller,1.0530094589567816,1.0311765656543037,4,0,6,46.84732637835211,5.855315510745465,bull,5.855315510745465,5.027656530087562,0.8276589806579027,64.65607677581743,1,16,504.52300000190735,224786.06500000006,136023.3 | 88762.7,-47260.584999999584,-17957.733976183285,8079.989999998734,8614.090000004693,18475.703976183737,16176.110000002976,1.0530094589567816,1.0311765656543037,1606.2157925262736,-0.4937942079274049,78.42,1.118,77.302,21.553,44.525,-22.972,0.027,54.357,-54.331,BEFORE,END,-53.951,-30.415,-84.366,-56.01,-32.474,-88.483,,,,,,,False,False,False,True,False,False,False,True,False,False,0.2682,-0.8718,-0.5097
1782886987.811,16563,81.55741294217192,18.442587057828074,63.11482588434385,bear,37126.62394758743,8395.447692805896,0.2025749641349975,-0.01422782868708121,9,3,0.0,24.223930434552337,75.77606956544767,51.552139130895334,bear,20250.00730719274,74975.41495694644,0.423756780057897,0.0033333657510028593,0,0,100.0,40.505783140775634,59.494216859224366,18.98843371844874,seller,1.08380732599357,1.0180155539654687,5,0,5,75.68120831642719,3.513189306447279,bull,3.513189306447279,3.016593918052537,0.4965953883947417,64.65607677581743,1,16,437.13700008392334,224717.16500000004,132532.2 | 92185.0,-40347.20499999997,-21477.055107046905,5338.609999999031,8361.27489295689,18084.58000000089,17092.360000001932,1.08380732599357,1.0180155539654687,1622.6206317687813,-0.546593787495015,76.898,1.384,75.514,23.065,45.299,-22.235,0.037,53.317,-53.279,BEFORE,END,-24.718,-42.11,-66.828,-42.553,-39.481,-82.034,,,,,,,False,False,False,True,False,False,False,True,False,False,0.2145,-0.9249,-0.4424
1782887019.019,16564,79.83809049054872,20.16190950945127,59.67618098109746,bear,37126.62394758743,9375.770735789143,0.2069977237805104,-0.015652483952060786,8,3,0.0,21.391459430278353,78.60854056972164,57.21708113944328,bear,26595.064264208624,63345.04495694644,0.40035353043882793,0.015344985085806872,2,0,100.0,39.88195920873279,60.11804079126721,20.236081582534425,seller,1.099197684477928,1.0095630971970817,5,0,4,52.127714458837445,2.107913583868367,bull,2.107913583868367,1.809956350831522,0.2979572330368451,64.65607677581743,1,16,467.4340000152588,224651.72000000003,127629.2 | 97022.5,-30606.659999999974,-22103.6799999997,5817.999999999627,8723.400000002233,18361.849999999773,18283.230000001782,1.099197684477928,1.0095630971970817,768.3764664604209,-0.3870278926998615,76.275,1.488,74.787,23.685,45.454,-21.768,0.039,53.058,-53.018,BEFORE,END,-18.118,-50.446,-68.565,-39.114,-43.51,-82.624,,,,,,,False,False,False,True,False,False,False,True,False,False,0.1608,-0.978,-0.4689
1782887047.044,16565,73.19371158591457,26.806288414085433,46.387423171829134,bear,37126.62394758743,13597.165218381073,0.22585783349754227,-0.024805621857764228,7,3,0.0,21.39145943027836,78.60854056972164,57.21708113944328,bear,17237.85926420841,63345.04495694644,0.3588115253925249,0.01887131501924462,1,0,50.0,39.002305333474574,60.997694666525426,21.995389333050852,seller,1.096365638645642,1.0164855875294303,5,0,3,52.84348686411422,1.26474815032102,bull,1.26474815032102,1.0859738104989132,0.17877433982210703,64.65607677581743,1,16,441.1329998970032,224582.82,129493.4 | 95089.5,-34403.89000000041,-22869.935000001216,4786.049999999552,8123.585000001014,18361.969999999772,17417.60000000201,1.096365638645642,1.0164855875294303,783.4660832245585,-0.5597014925373156,75.853,1.591,74.262,24.105,45.637,-21.532,0.042,52.772,-52.73,BEFORE,END,-42.695,-20.105,-62.8,-46.031,-22.968,-69.0,,,,,,,False,False,False,True,False,False,False,True,False,False,0.1876,-0.9515,-0.4422
1782887091.552,16566,73.19371158591454,26.806288414085454,46.38742317182909,bear,37126.62394758743,13597.165218381073,0.22592366923035911,-0.02123652920054143,6,3,50.0,33.31065387014325,66.68934612985676,33.3786922597135,bear,26394.289264208608,63345.04495694644,0.3996988394379501,0.031113923555757223,0,1,100.0,40.78074240182079,59.21925759817921,18.438515196358424,seller,1.0854106313060048,1.0193106232152185,5,0,2,65.15754384104893,0.758848890192612,bull,0.758848890192612,0.6515842862993478,0.10726460389326418,64.65607677581743,1,16,449.27800011634827,224517.37500000003,130544.3 | 93973.1,-36571.17499999961,-27183.777882631024,4315.519999998733,6102.490000000819,19562.56709441063,18039.220788219944,1.0854106313060048,1.0193106232152185,778.9334700618069,-0.4133884517935566,72.981,2.471,70.51,26.912,48.067,-21.155,0.107,49.462,-49.355,BEFORE,END,-35.846,-13.256,-49.102,-42.495,-19.432,-61.928,,,,,,,False,False,False,True,False,False,False,True,False,False,0.1071,-1.0311,-0.5758
1782887128.331,16567,71.42845672439981,28.5715432756002,42.8569134487996,bear,37126.62394758743,13597.165218381073,0.2258543589360859,-0.02092344631818042,5,3,50.0,35.632852314860855,64.36714768513913,28.73429537027828,bear,26394.289264208608,52842.48995694665,0.3528122064500836,0.03572056915093711,3,1,50.0,41.3948422983062,58.6051577016938,17.2103154033876,seller,1.0946054080537333,1.006489422060478,5,0,1,59.055616155033896,0.45530933411556723,bull,0.45530933411556723,0.3909505717796087,0.06435876233595855,64.65607677581743,1,16,386.0610001087189,224586.27500000002,125822.3 | 98763.9,-27058.38500000004,-25087.27170944805,5451.328290550685,5714.050000001638,18642.529999997834,17610.120000002535,1.0946054080537333,1.006489422060478,794.1439183523935,-0.34726859890477507,70.107,3.525,66.581,29.7,50.514,-20.814,0.194,45.961,-45.767,BEFORE,STARTDUR,-33.495,-10.905,-44.401,-41.356,-18.293,-59.648,,,,,,,False,False,False,False,False,True,False,True,False,False,0.201,-0.9382,-0.4825
1782887182.224,16568,66.5368191618707,33.463180838129304,33.07363832374139,bear,33992.72198940587,13597.165218381073,0.21176396893068106,-0.02034215254566563,4,3,50.0,44.935057915936426,55.064942084063574,10.129884168127145,bear,35000.4092642086,47678.616915128456,0.36790250530779284,0.04927461370792455,2,1,100.0,46.188152835031474,53.81184716496852,7.623694329937042,seller,1.123744797634852,0.9950407861691102,6,0,0,60.95762915952457,0.2731856004693404,bull,0.2731856004693404,0.23457034306776522,0.03861525740157515,64.65607677581743,1,16,395.4430000782013,224730.80500000002,123036.6 | 101694.2,-21342.464999999633,-23589.579999998212,5832.839999999702,6984.850000001637,18261.049999997165,18146.220000002384,1.123744797634852,0.9950407861691102,790.8957794568475,-0.21378941742383295,64.792,7.132,57.66,34.567,53.403,-18.836,0.641,39.465,-38.825,BEFORE,STARTDUR,-24.002,-1.412,-25.414,-36.792,-13.728,-50.52,,,,,,,False,False,False,False,False,True,False,True,False,False,0.1071,-1.0311,-0.549
1782887223.13,16569,55.96508986748737,44.03491013251263,11.930179734974743,bear,27036.04680098832,19992.820566032868,0.20914896143908793,-0.03768455865467896,3,3,0.0,53.097006423603766,46.902993576396234,6.194012847207531,bull,39741.023916555896,42890.68710354653,0.3674835799662152,0.05675358954655409,1,1,100.0,48.74476614697822,51.25523385302178,2.510467706043551,seller,1.1631939895446934,0.9202787785403318,5,0,4,78.53399707620152,0.16391136028160422,bull,0.16391136028160422,0.1407422058406591,0.02316915444094509,64.65607677581743,1,16,422.87200021743774,224858.24000000005,114335.9 | 110522.3,-3813.6599999999744,-21318.802181697873,7322.969999997839,7297.647818304206,18402.52999999828,17536.890000001637,1.1631939895446934,0.9202787785403318,747.3915140792922,-0.16038492381714828,58.11,13.376,44.734,39.997,54.282,-14.284,1.892,32.342,-30.45,BEFORE,STARTDUR,-13.357,9.233,-4.123,-33.654,-10.591,-44.245,-50.0,up,7.917,,,,False,False,False,False,False,True,False,False,False,False,0.0803,-1.0576,-0.656
1782887293.71,16570,52.94987095631182,47.05012904368818,5.899741912623635,bear,25409.385333492137,22578.23932843655,0.21327570616987815,-0.048144286293501676,2,3,0.0,61.153958740282576,38.846041259717424,22.307917480565152,bull,39741.023916555896,35105.048571043735,0.33264511582501677,0.06011460708290436,0,1,50.0,50.14664233627458,49.85335766372542,0.29328467254916557,buyer,1.1826608432913,0.9200307525821466,5,0,3,54.48605346290607,0.09834681616896251,bull,0.09834681616896251,0.08444532350439547,0.013901492664567049,64.65607677581743,1,16,474.9140000343323,225002.77000000005,111349.4 | 113653.4,2303.9699999999866,-15190.939999999602,9126.309999997467,9021.390000003375,17311.079999998656,16027.560000001788,1.1826608432913,0.9200307525821466,712.7818876349687,-0.14709815458678716,50.933,20.881,30.052,44.792,53.073,-8.281,4.276,26.047,-21.771,BEFORE,STARTDUR,-7.12,15.47,8.351,-15.919,-13.32,-29.238,-50.0,up,8.917,,,,False,False,False,False,False,True,False,False,False,False,0.1205,-1.0178,-0.4955
1782887399.012,16571,44.38160092012309,55.61839907987691,11.23679815975382,bull,25409.385333492137,22578.23932843655,0.21327570616987815,-0.05227072531115835,1,3,50.0,71.02816479892425,28.971835201075745,42.05632959784851,bull,49643.26891655607,25244.178571043947,0.33282900245005875,0.060564300106873484,15,1,100.0,55.61258850279164,44.38741149720836,11.225177005583276,buyer,1.2438557386722382,0.9135150768903832,6,0,2,70.46479498148351,0.05900808970137751,bull,0.05900808970137751,0.05066719410263728,0.008340895598740228,64.65607677581743,1,16,571.5170001983643,225002.77000000005,105639.0 | 119363.7,13724.68999999993,-6951.799999998882,13249.749999999403,9805.920000002085,14982.639999999255,15024.830000001115,1.2438557386722382,0.9135150768903832,620.157326884842,-0.01338150675766776,42.964,30.536,12.429,47.867,48.601,-0.734,9.169,20.863,-11.694,STARTDUR,STARTDUR,4.835,27.425,32.259,-6.642,-11.511,-18.153,-50.0,up,9.917,,,,False,False,True,False,True,True,False,False,False,False,0.0535,-1.084,-0.6424
1782887469.282,16572,26.231438085271513,73.7685619147285,47.53712382945698,bull,18016.671172335125,29736.55932843655,0.21238000257894898,-0.05736635706161729,0,4,0.0,73.0218767441892,26.978123255810804,46.04375348837839,bull,49643.26891655607,20249.102732201387,0.310842678397896,0.05958396114800991,14,1,50.0,57.949477952373755,42.050522047626245,15.898955904747503,buyer,1.2917265863865182,0.8849300973346472,5,0,1,51.5059677479702,0.035404853820826504,bull,0.035404853820826504,0.03040031646158237,0.005004537359244135,64.65607677581743,1,16,635.8090000152588,224848.05500000008,99991.0 | 124857.1,24866.115000000384,-6282.768514959018,13941.000000000298,10626.87000000231,15689.300000000745,15161.33851496088,1.2917265863865182,0.8849300973346472,485.5970389305702,0.01338508901084877,35.856,39.644,-3.787,50.083,43.705,6.378,14.061,16.651,-2.59,STARTDUR,STARTDUR,16.075,38.665,54.74,-13.31,9.28,-4.03,-50.0,up,10.917,,,,False,False,True,False,True,True,False,False,False,False,0.0535,-1.084,-0.6424
1782887512.461,16573,31.23484850535632,68.76515149464369,37.530302989287364,bull,10574.053426642986,30136.58977065505,0.18128478651826258,-0.05673351409427383,14,3,0.0,72.28886339797208,27.71113660202792,44.57772679594416,bull,49643.26891655607,18340.835477893746,0.30273370509167213,0.05566679650968234,13,1,50.0,57.43617966962148,42.56382033037852,14.872359339242958,buyer,1.2555050841708202,0.8358854021977087,4,0,0,55.756098676702216,0.0212429122924959,bull,0.0212429122924959,0.0,0.0212429122924959,45.17990363229526,0,16,655.0980000495911,224567.3450000001,96733.4 | 127834.0,31100.595,-1048.059999999463,14598.509999999627,11164.920000002698,13667.520000001414,13143.970000000372,1.2555050841708202,0.8358854021977087,468.7673439717953,-0.02677376171351542,30.37,46.571,-16.201,51.922,40.107,11.815,17.708,13.322,4.387,STARTDUR,BEFORE,12.95,35.54,48.49,-11.448,11.142,-0.306,-50.0,up,11.917,,,,False,False,True,False,True,False,False,False,False,False,0.0937,-1.0311,-0.5892
1782887575.223,16574,31.23484850535632,68.76515149464369,37.530302989287364,bull,10574.053426642986,23279.331278675563,0.15074936520854595,-0.05530043771626225,13,2,50.0,83.80970409882991,16.190295901170092,67.61940819765981,bull,58279.96740853594,18340.835477893746,0.3411929855003169,0.049504199120409445,15,1,100.0,58.910167492236276,41.089832507763724,17.820334984472552,buyer,1.2320825188310374,0.8280177336776819,3,0,12,74.67623036754242,0.0,bear,0.0,0.0,0.0,0.0,0,16,702.6549999713898,224567.34500000006,94953.9 | 129613.4,34659.475000000355,1727.039999999106,15203.399999999701,12174.910000002385,11872.290000001934,13778.980000001045,1.2320825188310374,0.8280177336776819,425.2440510885737,0.04015526703252729,25.241,53.635,-28.394,51.946,35.691,16.254,22.813,10.674,12.139,STARTDUR,BEFORE,19.448,42.037,61.485,-7.024,15.566,8.542,0.0,up,7.965,-50.0,up,12.917,True,False,True,False,True,False,True,False,True,False,0.0134,-1.1105,-0.7359
1782887596.075,16575,28.837017172334956,71.16298282766505,42.32596565533009,bull,10574.053426642986,26094.27937438601,0.16334187275997858,-0.05181440431996526,12,2,0.0,97.36481597640787,2.6351840235921298,94.72963195281574,bull,58279.96740853594,11258.480477893945,0.30976429629963664,0.043842363932617305,14,1,50.0,60.65316271011783,39.34683728988217,21.306325420235673,buyer,1.2930837650648292,0.8516737448961923,4,0,15,64.38158336356761,39.40154015862924,bear,39.40154015862924,0.0,39.40154015862924,39.40154015862924,0,16,695.0920000076294,224488.26000000007,92848.8 | 131639.5,38790.69999999963,5140.090000000982,15645.54000000134,12371.260000002101,9051.550000000969,13825.160000001491,1.2930837650648292,0.8516737448961923,436.2179016540923,0.09378349410502837,20.695,60.558,-39.863,51.188,30.918,20.27,28.117,8.524,19.592,STARTDUR,BEFORE,28.296,50.885,79.181,2.147,24.737,26.884,0.0,up,8.965,-50.0,up,13.917,True,False,True,False,True,False,True,False,True,False,0.0134,-1.0708,-0.5889
1782887601.947,16576,14.373869026052539,85.62613097394747,71.25226194789494,bull,10574.053426642986,26094.27937438601,0.16339943677003843,-0.04640358010723483,11,2,50.0,80.79020500342963,19.209794996570363,61.580410006859275,bull,58279.96740853594,15434.800477893943,0.32848375244207306,0.010164072017448995,15,1,0.0,59.088179902115414,40.911820097884586,18.176359804230824,buyer,1.283253998701114,0.8802633838837275,4,0,14,0.8317070604930556,23.640924095177542,bear,23.640924095177542,0.0,23.640924095177542,39.40154015862924,0,16,681.1549999713898,224409.17500000008,97025.1 | 127384.1,30358.974999999657,12000.480000000447,15689.540000001343,15934.790000000296,7341.629999999702,12282.220000001491,1.283253998701114,0.8802633838837275,540.6116242660214,0.08048289738430889,17.522,64.989,-47.467,51.711,28.141,23.57,30.767,6.87,23.897,STARTDUR,BEFORE,26.457,49.047,75.505,6.55,29.14,35.691,0.0,up,9.965,-50.0,up,14.917,True,False,True,False,True,False,True,False,True,False,0.0536,-0.9382,-0.4557
1782887626.656,16577,0.0,100.0,100.0,bull,4380.388904536906,26094.27937438601,0.13575172384926903,-0.04011482832265437,10,1,50.0,70.51412389800794,29.48587610199206,41.02824779601588,bull,58279.96740853594,24370.095000000005,0.3681709787787385,-0.011615096594710793,14,1,0.0,59.25137765002969,40.74862234997031,18.50275530005938,buyer,1.236870781204585,0.858540146413355,4,0,13,25.191572755662506,14.184554457106524,bear,14.184554457106524,0.0,14.184554457106524,39.40154015862924,0,16,693.8139998912811,224488.26000000004,99766.7 | 124721.5,24954.80000000006,13597.599999999627,15689.810000001344,16071.250000000742,6302.980000001192,11860.480000001267,1.236870781204585,0.858540146413355,503.6797214041528,-0.08049369466058796,15.356,67.956,-52.601,53.478,26.547,26.931,31.167,5.497,25.67,STARTDUR,BEFORE,28.588,51.178,79.766,10.734,33.324,44.058,0.0,up,10.965,,,,False,False,True,False,True,False,True,False,False,False,0.1208,-0.7653,-0.282
1782887629.318,16578,18.50010722092828,81.49989277907171,62.99978555814343,bull,5574.121457671021,26094.27937438601,0.1410692961496384,-0.009413530409454165,9,2,100.0,66.86845813744219,33.13154186255781,33.73691627488438,bull,58279.96740853594,24370.095000000005,0.3681709787787385,-0.019767149616924523,13,1,50.0,56.94297402109969,43.05702597890031,13.88594804219938,buyer,1.246097171091773,0.8817687208221315,4,0,12,49.303499562898345,8.510732674263915,bear,8.510732674263915,0.0,8.510732674263915,39.40154015862924,0,16,676.6100001335144,224488.26000000004,99421.6 | 125066.7,25645.120000000024,13221.339999999851,15284.920000000522,14954.750000000968,5836.370000001191,11181.960000000448,1.246097171091773,0.8817687208221315,789.4074637536529,-0.09388412017168372,14.33,68.825,-54.495,55.413,26.765,28.648,30.257,4.41,25.847,STARTDUR,BEFORE,16.361,38.951,55.311,10.598,33.188,43.785,0.0,up,11.965,,,,False,False,True,False,True,False,True,False,False,False,0.1074,-0.7786,-0.2953
1782887647.739,16579,19.12227362652006,80.87772637347994,61.75545274695988,bull,5574.121457671021,24556.0901735596,0.134215249909025,-0.0008581019226113148,8,2,50.0,63.74065110785651,36.25934889214349,27.48130221571301,bull,49185.47660936371,24370.095000000005,0.32765383617548516,-0.02910220777349726,12,1,50.0,56.87073551159225,43.12926448840775,13.741471023184504,buyer,1.183183876963479,0.8855667121750292,3,0,11,49.33819026945252,5.106439604558348,bear,5.106439604558348,0.0,5.106439604558348,39.40154015862924,0,16,659.9279999732971,224491.71500000005,103124.3 | 121367.4,18243.055000000415,7263.094999999739,14836.000000000597,14190.240000001191,6552.670000000968,15210.475000001079,1.183183876963479,0.8855667121750292,812.0721684210288,-0.053619302949051,13.885,69.013,-55.128,57.282,27.431,29.851,28.833,3.556,25.277,STARTDUR,BEFORE,14.45,37.04,51.489,15.262,37.852,53.115,50.0,up,7.334,0.0,up,12.965,True,False,False,False,True,False,True,False,False,False,0.0134,-0.8718,-0.456
1782887672.725,16580,22.360441966712266,77.63955803328774,55.279116066575476,bull,5574.121457671021,23575.767130576354,0.12976338830305395,0.012364219455710776,7,2,50.0,53.71189210770566,46.28810789229434,7.423784215411322,bull,42840.419652347824,36919.23500000019,0.35505737890686057,-0.043673344233920365,11,1,0.0,53.5522858070713,46.4477141929287,7.104571614142596,buyer,1.1708524335871018,0.9384689674964187,4,0,10,11.624623278541419,61.69892668039386,bear,61.69892668039386,0.0,61.69892668039386,61.69892668039386,0,16,653.7059998512268,224638.77500000005,108946.1 | 115692.7,6746.585000000021,7243.904724263019,14899.769999998958,16754.594724266517,9760.690000001414,14649.770000001045,1.1708524335871018,0.9384689674964187,819.4482623614452,-0.17416934619506358,15.553,66.337,-50.784,59.183,30.642,28.541,25.264,3.021,22.242,STARTDUR,BEFORE,6.157,28.747,34.904,9.554,32.143,41.697,50.0,down,7.727,0.0,up,13.965,False,False,False,False,True,False,True,False,False,False,0.0134,-0.8053,-0.3892
1782887689.595,16581,22.360441966712262,77.63955803328774,55.279116066575476,bull,5574.121457671021,19354.372647984423,0.1108971610954216,0.02115612647618862,6,2,50.0,42.381004134283174,57.618995865716826,15.237991731433652,bear,42840.419652347824,45794.990000000194,0.3943044157145921,-0.051215052357927726,10,1,0.0,52.25866480548245,47.74133519451755,4.517329610964893,buyer,1.153397347800475,0.9425943068966369,4,0,9,37.49386875814929,37.019356008236315,bear,37.019356008236315,0.0,37.019356008236315,61.69892668039386,0,16,642.5510001182556,224789.29000000004,111196.7 | 113592.6,2395.910000000018,12243.33810766157,16655.769999998734,20003.51810766365,10043.510000001414,14372.439999999404,1.153397347800475,0.9425943068966369,840.7236870474474,-0.22782095952827885,19.475,61.168,-41.694,59.578,35.552,24.026,20.948,3.279,17.668,STARTDUR,BEFORE,-0.155,22.435,22.279,9.646,32.236,41.882,50.0,down,8.727,0.0,up,14.965,False,False,False,False,True,False,True,False,False,False,0.0134,-0.7253,-0.3089
1782887698.183,16582,22.360441966712262,77.63955803328774,55.279116066575476,bull,5574.121457671021,19354.372647984423,0.11082465820066628,0.03001613281064198,5,2,50.0,38.638006183153614,61.36199381684639,22.723987633692783,bear,33683.98965234763,53494.3950000002,0.38756912634328694,-0.05930769346295533,9,1,0.0,51.452891557813864,48.547108442186136,2.9057831156277247,buyer,1.159124253288358,0.9760518528043854,4,0,8,45.77813161650345,39.64127782897744,bear,39.64127782897744,0.0,39.64127782897744,61.69892668039386,0,16,606.6310000419617,224936.35000000003,113999.8 | 110936.6,-3063.1900000003807,9561.670788218227,16139.610000000745,18602.150000002453,9537.070000003872,15643.019211781097,1.159124253288358,0.9760518528043854,924.3307445609715,-0.3749330476700604,23.664,55.849,-32.185,59.115,40.179,18.936,17.221,3.972,13.249,STARTDUR,BEFORE,18.716,-0.985,17.73,23.506,24.95,48.456,50.0,down,9.727,,,,False,False,False,False,True,False,True,False,False,False,0.0806,-0.6586,-0.2419
1782887700.25,16583,18.768378507218387,81.23162149278161,62.46324298556323,bull,5574.121457671021,24125.415215284796,0.13198740230788159,0.021868956366230128,4,2,0.0,34.83329872690677,65.16670127309322,30.333402546186463,bear,37200.26708504715,53494.3950000002,0.40305520532570516,-0.05523523528526136,8,1,100.0,51.11465220898855,48.88534779101145,2.229304417977107,buyer,1.181455221273766,0.9889008176824589,4,0,7,58.36216880290341,23.78476669738646,bear,23.78476669738646,0.0,23.78476669738646,61.69892668039386,0,16,571.9189999103546,225017.965,114131.7 | 110886.3,-3245.3450000003795,7593.631709447451,14524.901709449688,17989.020000000295,9526.310000003872,15393.979999998659,1.181455221273766,0.9889008176824589,1329.6997881506416,-0.2546575526068861,27.936,50.806,-22.87,57.996,44.289,13.708,14.068,4.906,9.162,STARTDUR,BEFORE,18.44,-1.261,17.18,22.449,23.893,46.342,50.0,down,10.727,,,,False,False,False,True,True,False,False,False,False,False,0.0537,-0.6853,-0.2687
1782887711.077,16584,33.103912455722636,66.89608754427736,33.79217508855472,bull,8773.673320292484,24125.415215284796,0.14605992021434408,0.03873443933392433,3,2,100.0,30.839265154783423,69.16073484521658,38.321469690433155,bear,28594.147085047152,53494.3950000002,0.36444310286857795,-0.04924107520422053,7,1,50.0,49.040788477198575,50.959211522801425,1.9184230456028517,seller,1.1235560746695923,0.9799198359152598,3,0,6,39.74619379580961,14.270860018431875,bear,14.270860018431875,0.0,14.270860018431875,61.69892668039386,0,16,528.8529999256134,225243.78000000003,117262.4 | 107981.4,-9281.000000000378,2796.429999999702,13639.450000000821,16607.099999999624,10727.84000000298,16722.279999997765,1.1235560746695923,0.9799198359152598,1396.1291771143012,-0.3079807177289823,32.948,44.387,-11.439,55.663,47.874,7.789,11.389,7.74,3.65,STARTDUR,STARTDUR,8.238,-11.462,-3.224,18.413,19.858,38.271,50.0,down,11.727,,,,False,False,False,True,True,True,False,False,False,False,0.0,-0.7253,-0.3089
1782887731.08,16585,36.68228124710059,63.31771875289941,26.63543750579882,bull,8773.673320292484,17729.759867633,0.11758003101947462,0.04092619488289874,2,2,50.0,27.16396167736163,72.83603832263836,45.67207664527673,bear,23853.53243269986,63959.625,0.38957495437077133,-0.04601692693912224,6,1,0.0,47.818912267800314,52.18108773219969,4.362175464399382,seller,1.0734416418458306,0.9936898694338223,3,0,5,27.041138760662253,8.562516011059126,bear,8.562516011059126,0.0,8.562516011059126,61.69892668039386,0,16,507.94999980926514,225407.60500000004,124683.7 | 100723.9,-23959.79499999959,3468.2144180720097,12313.230000002533,18619.94218169609,10670.990000002384,16793.96776362423,1.0734416418458306,0.9936898694338223,1419.2816851269677,-0.4685408299866245,38.123,38.138,-0.015,52.695,50.395,2.299,9.182,11.467,-2.285,STARTDUR,STARTDUR,4.001,-15.7,-11.699,10.181,11.625,21.806,50.0,down,12.727,,,,False,False,False,True,True,True,False,False,False,False,0.0807,-0.5918,-0.2421
